ZipCode,Beds,ClosedDate,SalesPrice,County
7004,3,00:00.0,355000,Essex 
7004,2,00:00.0,65000,Essex 
7004,3,00:00.0,155500,Essex 
7004,2,00:00.0,250000,Essex 
7004,3,00:00.0,292450,Essex 
7004,3,00:00.0,335000,Essex 
7004,2,00:00.0,335000,Essex 
7004,4,00:00.0,282500,Essex 
7004,2,00:00.0,350000,Essex 
7004,2,00:00.0,410000,Essex 
7004,3,00:00.0,400000,Essex 
7004,3,00:00.0,400000,Essex 
7004,4,00:00.0,424900,Essex 
7004,3,00:00.0,430000,Essex 
7004,2,00:00.0,420000,Essex 
7004,2,00:00.0,433500,Essex 
7004,4,00:00.0,470000,Essex 
7004,3,00:00.0,415000,Essex 
7004,3,00:00.0,440000,Essex 
7004,3,00:00.0,460000,Essex 
7004,3,00:00.0,415000,Essex 
7004,4,00:00.0,515000,Essex 
7004,3,00:00.0,478000,Essex 
7004,4,00:00.0,490000,Essex 
7004,3,00:00.0,495000,Essex 
7004,5,00:00.0,515000,Essex 
7004,3,00:00.0,520000,Essex 
7004,4,00:00.0,539000,Essex 
7004,4,00:00.0,525000,Essex 
7004,3,00:00.0,530000,Essex 
7004,4,00:00.0,514000,Essex 
7004,4,00:00.0,545000,Essex 
7004,4,00:00.0,530000,Essex 
7004,4,00:00.0,520000,Essex 
7004,4,00:00.0,575000,Essex 
7004,4,00:00.0,588977,Essex 
7004,7,00:00.0,550000,Essex 
7004,4,00:00.0,620000,Essex 
7004,4,00:00.0,580000,Essex 
7004,4,00:00.0,608000,Essex 
7004,4,00:00.0,605000,Essex 
7004,4,00:00.0,605000,Essex 
7004,5,00:00.0,610000,Essex 
7004,5,00:00.0,625000,Essex 
7004,4,00:00.0,635000,Essex 
7004,4,00:00.0,650000,Essex 
7004,4,00:00.0,691000,Essex 
7004,4,00:00.0,686000,Essex 
7004,4,00:00.0,645000,Essex 
7004,4,00:00.0,719000,Essex 
7004,5,00:00.0,785000,Essex 
7004,4,00:00.0,837000,Essex 
7004,5,00:00.0,855000,Essex 
7004,4,00:00.0,875000,Essex 
7004,5,00:00.0,840000,Essex 
7004,5,00:00.0,982000,Essex 
7009,3,00:00.0,345000,Essex 
7009,4,00:00.0,320000,Essex 
7009,4,00:00.0,285000,Essex 
7009,4,00:00.0,335000,Essex 
7009,3,00:00.0,349000,Essex 
7009,4,00:00.0,325000,Essex 
7009,4,00:00.0,360000,Essex 
7009,3,00:00.0,385000,Essex 
7009,4,00:00.0,417000,Essex 
7009,3,00:00.0,399900,Essex 
7009,3,00:00.0,450000,Essex 
7009,3,00:00.0,417000,Essex 
7009,3,00:00.0,408000,Essex 
7009,5,00:00.0,490000,Essex 
7009,3,00:00.0,435000,Essex 
7009,3,00:00.0,424000,Essex 
7009,3,00:00.0,395000,Essex 
7009,3,00:00.0,433000,Essex 
7009,4,00:00.0,470000,Essex 
7009,4,00:00.0,425000,Essex 
7009,3,00:00.0,442000,Essex 
7009,3,00:00.0,495000,Essex 
7009,3,00:00.0,437500,Essex 
7009,4,00:00.0,425000,Essex 
7009,6,00:00.0,430000,Essex 
7009,4,00:00.0,435000,Essex 
7009,4,00:00.0,440000,Essex 
7009,3,00:00.0,453000,Essex 
7009,3,00:00.0,440000,Essex 
7009,3,00:00.0,482500,Essex 
7009,4,00:00.0,465000,Essex 
7009,3,00:00.0,459000,Essex 
7009,3,00:00.0,489000,Essex 
7009,3,00:00.0,490000,Essex 
7009,4,00:00.0,519000,Essex 
7009,3,00:00.0,470000,Essex 
7009,4,00:00.0,470000,Essex 
7009,3,00:00.0,480000,Essex 
7009,4,00:00.0,490000,Essex 
7009,3,00:00.0,510000,Essex 
7009,3,00:00.0,525000,Essex 
7009,3,00:00.0,470000,Essex 
7009,4,00:00.0,485000,Essex 
7009,3,00:00.0,530000,Essex 
7009,3,00:00.0,528000,Essex 
7009,3,00:00.0,510000,Essex 
7009,4,00:00.0,519900,Essex 
7009,3,00:00.0,563000,Essex 
7009,4,00:00.0,516000,Essex 
7009,3,00:00.0,515000,Essex 
7009,4,00:00.0,535000,Essex 
7009,3,00:00.0,561000,Essex 
7009,3,00:00.0,573000,Essex 
7009,3,00:00.0,520000,Essex 
7009,3,00:00.0,601000,Essex 
7009,4,00:00.0,547000,Essex 
7009,4,00:00.0,620000,Essex 
7009,4,00:00.0,615000,Essex 
7009,4,00:00.0,605000,Essex 
7009,5,00:00.0,561526,Essex 
7009,3,00:00.0,606000,Essex 
7009,4,00:00.0,750000,Essex 
7009,4,00:00.0,689000,Essex 
7009,4,00:00.0,685000,Essex 
7009,3,00:00.0,700000,Essex 
7009,4,00:00.0,795000,Essex 
7009,6,00:00.0,875000,Essex 
7009,5,00:00.0,725000,Essex 
7009,6,00:00.0,925000,Essex 
7009,5,00:00.0,949000,Essex 
7009,5,00:00.0,950000,Essex 
7009,6,00:00.0,1225000,Essex 
7009,5,00:00.0,1326000,Essex 
7012,4,00:00.0,434500,Passic
7013,3,00:00.0,320000,Passic
7027,4,00:00.0,430000,Union
7039,3,00:00.0,436500,Essex 
7039,3,00:00.0,521200,Essex 
7039,3,00:00.0,570000,Essex 
7039,3,00:00.0,641000,Essex 
7039,4,00:00.0,728000,Essex 
7039,3,00:00.0,840000,Essex 
7039,5,00:00.0,899000,Essex 
7039,4,00:00.0,920000,Essex 
7039,5,00:00.0,999999,Essex 
7039,6,00:00.0,1220000,Essex 
7039,2,00:00.0,351000,Essex 
7039,3,00:00.0,372060,Essex 
7039,3,00:00.0,310000,Essex 
7039,4,00:00.0,371000,Essex 
7039,3,00:00.0,320000,Essex 
7039,3,00:00.0,355000,Essex 
7039,2,00:00.0,340000,Essex 
7039,3,00:00.0,407000,Essex 
7039,4,00:00.0,285000,Essex 
7039,2,00:00.0,378000,Essex 
7039,2,00:00.0,388000,Essex 
7039,3,00:00.0,367000,Essex 
7039,2,00:00.0,365000,Essex 
7039,3,00:00.0,350000,Essex 
7039,2,00:00.0,400000,Essex 
7039,3,00:00.0,396000,Essex 
7039,4,00:00.0,380000,Essex 
7039,3,00:00.0,380000,Essex 
7039,3,00:00.0,425000,Essex 
7039,4,00:00.0,380000,Essex 
7039,3,00:00.0,427000,Essex 
7039,0,00:00.0,1100000,Essex 
7039,3,00:00.0,400000,Essex 
7039,3,00:00.0,399000,Essex 
7039,3,00:00.0,415000,Essex 
7039,3,00:00.0,400000,Essex 
7039,4,00:00.0,400000,Essex 
7039,3,00:00.0,405000,Essex 
7039,3,00:00.0,441577,Essex 
7039,4,00:00.0,410000,Essex 
7039,3,00:00.0,465000,Essex 
7039,4,00:00.0,440000,Essex 
7039,2,00:00.0,350000,Essex 
7039,3,00:00.0,430000,Essex 
7039,3,00:00.0,405000,Essex 
7039,4,00:00.0,501000,Essex 
7039,4,00:00.0,405000,Essex 
7039,3,00:00.0,425000,Essex 
7039,4,00:00.0,425000,Essex 
7039,3,00:00.0,455000,Essex 
7039,3,00:00.0,428000,Essex 
7039,3,00:00.0,450000,Essex 
7039,3,00:00.0,465000,Essex 
7039,3,00:00.0,420000,Essex 
7039,3,00:00.0,445000,Essex 
7039,3,00:00.0,480000,Essex 
7039,4,00:00.0,485000,Essex 
7039,4,00:00.0,476500,Essex 
7039,3,00:00.0,446000,Essex 
7039,3,00:00.0,400000,Essex 
7039,3,00:00.0,470000,Essex 
7039,3,00:00.0,435000,Essex 
7039,4,00:00.0,475000,Essex 
7039,3,00:00.0,485000,Essex 
7039,3,00:00.0,460000,Essex 
7039,4,00:00.0,431156,Essex 
7039,3,00:00.0,454300,Essex 
7039,3,00:00.0,473000,Essex 
7039,4,00:00.0,490000,Essex 
7039,3,00:00.0,480000,Essex 
7039,3,00:00.0,500000,Essex 
7039,3,00:00.0,450000,Essex 
7039,3,00:00.0,469000,Essex 
7039,3,00:00.0,490000,Essex 
7039,3,00:00.0,530000,Essex 
7039,3,00:00.0,525000,Essex 
7039,4,00:00.0,455000,Essex 
7039,4,00:00.0,500000,Essex 
7039,3,00:00.0,550000,Essex 
7039,3,00:00.0,499000,Essex 
7039,4,00:00.0,455000,Essex 
7039,3,00:00.0,522000,Essex 
7039,3,00:00.0,526500,Essex 
7039,3,00:00.0,500000,Essex 
7039,3,00:00.0,485000,Essex 
7039,4,00:00.0,480000,Essex 
7039,3,00:00.0,510000,Essex 
7039,4,00:00.0,528000,Essex 
7039,3,00:00.0,530000,Essex 
7039,4,00:00.0,515000,Essex 
7039,3,00:00.0,495000,Essex 
7039,4,00:00.0,500000,Essex 
7039,3,00:00.0,518500,Essex 
7039,3,00:00.0,535000,Essex 
7039,3,00:00.0,570000,Essex 
7039,4,00:00.0,519000,Essex 
7039,4,00:00.0,545000,Essex 
7039,4,00:00.0,540000,Essex 
7039,3,00:00.0,420000,Essex 
7039,5,00:00.0,500000,Essex 
7039,3,00:00.0,540000,Essex 
7039,4,00:00.0,600000,Essex 
7039,4,00:00.0,580000,Essex 
7039,4,00:00.0,549000,Essex 
7039,4,00:00.0,565000,Essex 
7039,3,00:00.0,560000,Essex 
7039,3,00:00.0,570000,Essex 
7039,5,00:00.0,550000,Essex 
7039,3,00:00.0,570000,Essex 
7039,3,00:00.0,535000,Essex 
7039,4,00:00.0,560000,Essex 
7039,4,00:00.0,565000,Essex 
7039,5,00:00.0,580000,Essex 
7039,4,00:00.0,593000,Essex 
7039,4,00:00.0,545000,Essex 
7039,4,00:00.0,580000,Essex 
7039,3,00:00.0,569000,Essex 
7039,4,00:00.0,530000,Essex 
7039,3,00:00.0,555000,Essex 
7039,4,00:00.0,615000,Essex 
7039,4,00:00.0,578000,Essex 
7039,3,00:00.0,565000,Essex 
7039,4,00:00.0,625000,Essex 
7039,4,00:00.0,592500,Essex 
7039,3,00:00.0,585000,Essex 
7039,3,00:00.0,588000,Essex 
7039,3,00:00.0,650000,Essex 
7039,4,00:00.0,599000,Essex 
7039,4,00:00.0,590000,Essex 
7039,3,00:00.0,635000,Essex 
7039,4,00:00.0,610000,Essex 
7039,4,00:00.0,599900,Essex 
7039,4,00:00.0,634000,Essex 
7039,4,00:00.0,600000,Essex 
7039,4,00:00.0,585000,Essex 
7039,4,00:00.0,617000,Essex 
7039,5,00:00.0,646500,Essex 
7039,4,00:00.0,610000,Essex 
7039,4,00:00.0,660000,Essex 
7039,5,00:00.0,640000,Essex 
7039,3,00:00.0,642000,Essex 
7039,3,00:00.0,650000,Essex 
7039,4,00:00.0,670000,Essex 
7039,3,00:00.0,649000,Essex 
7039,3,00:00.0,680000,Essex 
7039,4,00:00.0,715000,Essex 
7039,4,00:00.0,620000,Essex 
7039,5,00:00.0,590000,Essex 
7039,3,00:00.0,625000,Essex 
7039,4,00:00.0,650000,Essex 
7039,4,00:00.0,647500,Essex 
7039,4,00:00.0,645000,Essex 
7039,4,00:00.0,670000,Essex 
7039,4,00:00.0,670000,Essex 
7039,5,00:00.0,705000,Essex 
7039,3,00:00.0,684900,Essex 
7039,4,00:00.0,690000,Essex 
7039,5,00:00.0,675000,Essex 
7039,4,00:00.0,643500,Essex 
7039,4,00:00.0,710000,Essex 
7039,4,00:00.0,675000,Essex 
7039,4,00:00.0,695000,Essex 
7039,4,00:00.0,731000,Essex 
7039,4,00:00.0,680000,Essex 
7039,4,00:00.0,699000,Essex 
7039,4,00:00.0,690000,Essex 
7039,3,00:00.0,642500,Essex 
7039,4,00:00.0,653700,Essex 
7039,3,00:00.0,755000,Essex 
7039,4,00:00.0,725000,Essex 
7039,4,00:00.0,750000,Essex 
7039,4,00:00.0,695000,Essex 
7039,3,00:00.0,695000,Essex 
7039,4,00:00.0,705000,Essex 
7039,4,00:00.0,705000,Essex 
7039,4,00:00.0,735000,Essex 
7039,4,00:00.0,760000,Essex 
7039,4,00:00.0,700000,Essex 
7039,4,00:00.0,724000,Essex 
7039,3,00:00.0,765000,Essex 
7039,3,00:00.0,745000,Essex 
7039,4,00:00.0,715000,Essex 
7039,4,00:00.0,730000,Essex 
7039,4,00:00.0,770000,Essex 
7039,5,00:00.0,769000,Essex 
7039,4,00:00.0,762500,Essex 
7039,4,00:00.0,773000,Essex 
7039,4,00:00.0,800000,Essex 
7039,4,00:00.0,785000,Essex 
7039,5,00:00.0,767500,Essex 
7039,3,00:00.0,775000,Essex 
7039,4,00:00.0,775000,Essex 
7039,5,00:00.0,785000,Essex 
7039,5,00:00.0,840000,Essex 
7039,4,00:00.0,830500,Essex 
7039,4,00:00.0,848000,Essex 
7039,5,00:00.0,822500,Essex 
7039,5,00:00.0,829000,Essex 
7039,4,00:00.0,825000,Essex 
7039,4,00:00.0,835000,Essex 
7039,4,00:00.0,825000,Essex 
7039,4,00:00.0,855000,Essex 
7039,5,00:00.0,810000,Essex 
7039,4,00:00.0,840000,Essex 
7039,4,00:00.0,855000,Essex 
7039,4,00:00.0,850000,Essex 
7039,4,00:00.0,880000,Essex 
7039,4,00:00.0,850000,Essex 
7039,4,00:00.0,792000,Essex 
7039,5,00:00.0,920000,Essex 
7039,5,00:00.0,940000,Essex 
7039,5,00:00.0,875000,Essex 
7039,3,00:00.0,880000,Essex 
7039,5,00:00.0,840000,Essex 
7039,4,00:00.0,885000,Essex 
7039,5,00:00.0,862000,Essex 
7039,4,00:00.0,897600,Essex 
7039,4,00:00.0,883000,Essex 
7039,4,00:00.0,845000,Essex 
7039,4,00:00.0,920000,Essex 
7039,5,00:00.0,895000,Essex 
7039,4,00:00.0,880000,Essex 
7039,5,00:00.0,905000,Essex 
7039,5,00:00.0,935000,Essex 
7039,5,00:00.0,985000,Essex 
7039,5,00:00.0,970000,Essex 
7039,5,00:00.0,955000,Essex 
7039,5,00:00.0,975000,Essex 
7039,4,00:00.0,950000,Essex 
7039,4,00:00.0,952000,Essex 
7039,4,00:00.0,985000,Essex 
7039,4,00:00.0,970000,Essex 
7039,5,00:00.0,1150000,Essex 
7039,4,00:00.0,999000,Essex 
7039,4,00:00.0,995000,Essex 
7039,6,00:00.0,700000,Essex 
7039,4,00:00.0,1013000,Essex 
7039,5,00:00.0,1049000,Essex 
7039,4,00:00.0,1175000,Essex 
7039,5,00:00.0,1103000,Essex 
7039,5,00:00.0,1085000,Essex 
7039,5,00:00.0,1077000,Essex 
7039,5,00:00.0,1100000,Essex 
7039,5,00:00.0,1100000,Essex 
7039,4,00:00.0,1080000,Essex 
7039,5,00:00.0,1100000,Essex 
7039,5,00:00.0,1225000,Essex 
7039,4,00:00.0,1107014,Essex 
7039,5,00:00.0,1225000,Essex 
7039,5,00:00.0,1180000,Essex 
7039,4,00:00.0,1199900,Essex 
7039,4,00:00.0,1145000,Essex 
7039,5,00:00.0,1360000,Essex 
7039,5,00:00.0,1325000,Essex 
7039,5,00:00.0,1265000,Essex 
7039,5,00:00.0,1420000,Essex 
7039,5,00:00.0,1400000,Essex 
7039,4,00:00.0,1398000,Essex 
7039,5,00:00.0,1425000,Essex 
7039,4,00:00.0,1425000,Essex 
7039,5,00:00.0,1425000,Essex 
7039,5,00:00.0,1545000,Essex 
7039,6,00:00.0,1500000,Essex 
7039,5,00:00.0,1470000,Essex 
7039,4,00:00.0,1550000,Essex 
7039,6,00:00.0,1575000,Essex 
7039,5,00:00.0,1510000,Essex 
7039,5,00:00.0,1800000,Essex 
7039,5,00:00.0,855000,Essex 
7039,5,00:00.0,2340000,Essex 
7039,6,00:00.0,2250000,Essex 
7039,6,00:00.0,2108000,Essex 
7039,5,00:00.0,2300000,Essex 
7042,3,00:00.0,394000,Essex 
7042,5,00:00.0,412500,Essex 
7042,3,00:00.0,560000,Essex 
7042,4,00:00.0,840000,Essex 
7042,4,00:00.0,905000,Essex 
7043,3,00:00.0,474900,Essex 
7043,4,00:00.0,712500,Essex 
7043,4,00:00.0,785000,Essex 
7043,4,00:00.0,665000,Essex 
7043,6,00:00.0,996000,Essex 
7043,5,00:00.0,999000,Essex 
7043,5,00:00.0,789000,Essex 
7043,4,00:00.0,930000,Essex 
7054,5,00:00.0,742500,Morris
7054,4,00:00.0,399000,Morris
7054,5,00:00.0,460000,Morris
7059,5,00:00.0,1319700,Somerset
7060,3,00:00.0,265000,Somerset
7060,3,00:00.0,85575,Union
7060,3,00:00.0,180000,Union
7063,4,00:00.0,300000,Somerset
7063,3,00:00.0,305000,Somerset
7063,3,00:00.0,345000,Somerset
7063,4,00:00.0,284900,Union
7076,4,00:00.0,246500,Union
7079,5,00:00.0,839000,Essex 
7079,5,00:00.0,880000,Essex 
7083,3,00:00.0,100000,Union
7109,2,00:00.0,285000,Essex 
7109,3,00:00.0,370000,Essex 
7109,3,00:00.0,86000,Essex 
7109,2,00:00.0,112500,Essex 
7109,2,00:00.0,117000,Essex 
7109,2,00:00.0,129000,Essex 
7109,4,00:00.0,122666,Essex 
7109,3,00:00.0,160000,Essex 
7109,4,00:00.0,155000,Essex 
7109,3,00:00.0,155000,Essex 
7109,3,00:00.0,175011,Essex 
7109,3,00:00.0,162500,Essex 
7109,2,00:00.0,134367,Essex 
7109,2,00:00.0,205000,Essex 
7109,2,00:00.0,178000,Essex 
7109,4,00:00.0,185000,Essex 
7109,3,00:00.0,190000,Essex 
7109,3,00:00.0,208500,Essex 
7109,3,00:00.0,206000,Essex 
7109,4,00:00.0,229900,Essex 
7109,3,00:00.0,213000,Essex 
7109,3,00:00.0,248000,Essex 
7109,3,00:00.0,224000,Essex 
7109,3,00:00.0,225000,Essex 
7109,3,00:00.0,229000,Essex 
7109,3,00:00.0,250000,Essex 
7109,4,00:00.0,250000,Essex 
7109,2,00:00.0,207000,Essex 
7109,4,00:00.0,235000,Essex 
7109,3,00:00.0,233000,Essex 
7109,3,00:00.0,168000,Essex 
7109,2,00:00.0,235000,Essex 
7109,2,00:00.0,240000,Essex 
7109,2,00:00.0,235000,Essex 
7109,3,00:00.0,239000,Essex 
7109,3,00:00.0,239900,Essex 
7109,3,00:00.0,255000,Essex 
7109,2,00:00.0,220000,Essex 
7109,3,00:00.0,238000,Essex 
7109,2,00:00.0,265000,Essex 
7109,2,00:00.0,249900,Essex 
7109,2,00:00.0,255000,Essex 
7109,3,00:00.0,245000,Essex 
7109,2,00:00.0,247500,Essex 
7109,3,00:00.0,254900,Essex 
7109,3,00:00.0,270000,Essex 
7109,4,00:00.0,240000,Essex 
7109,2,00:00.0,262000,Essex 
7109,3,00:00.0,260000,Essex 
7109,3,00:00.0,260000,Essex 
7109,3,00:00.0,285000,Essex 
7109,3,00:00.0,255000,Essex 
7109,3,00:00.0,265000,Essex 
7109,3,00:00.0,290000,Essex 
7109,2,00:00.0,269000,Essex 
7109,3,00:00.0,260000,Essex 
7109,2,00:00.0,269900,Essex 
7109,3,00:00.0,290000,Essex 
7109,2,00:00.0,270000,Essex 
7109,3,00:00.0,289900,Essex 
7109,5,00:00.0,255000,Essex 
7109,2,00:00.0,270000,Essex 
7109,4,00:00.0,267500,Essex 
7109,3,00:00.0,275000,Essex 
7109,3,00:00.0,264000,Essex 
7109,3,00:00.0,265000,Essex 
7109,3,00:00.0,279900,Essex 
7109,4,00:00.0,280000,Essex 
7109,3,00:00.0,280000,Essex 
7109,3,00:00.0,291500,Essex 
7109,3,00:00.0,290000,Essex 
7109,3,00:00.0,280000,Essex 
7109,3,00:00.0,279000,Essex 
7109,2,00:00.0,289900,Essex 
7109,3,00:00.0,300000,Essex 
7109,2,00:00.0,280000,Essex 
7109,3,00:00.0,292500,Essex 
7109,3,00:00.0,285000,Essex 
7109,3,00:00.0,310750,Essex 
7109,3,00:00.0,299000,Essex 
7109,4,00:00.0,309000,Essex 
7109,3,00:00.0,295000,Essex 
7109,3,00:00.0,305000,Essex 
7109,3,00:00.0,340000,Essex 
7109,5,00:00.0,310000,Essex 
7109,4,00:00.0,275000,Essex 
7109,3,00:00.0,350000,Essex 
7109,3,00:00.0,318000,Essex 
7109,3,00:00.0,305000,Essex 
7109,3,00:00.0,300000,Essex 
7109,3,00:00.0,315000,Essex 
7109,3,00:00.0,310000,Essex 
7109,4,00:00.0,326500,Essex 
7109,3,00:00.0,305000,Essex 
7109,4,00:00.0,314900,Essex 
7109,3,00:00.0,320000,Essex 
7109,3,00:00.0,300000,Essex 
7109,3,00:00.0,310000,Essex 
7109,4,00:00.0,315000,Essex 
7109,3,00:00.0,304500,Essex 
7109,3,00:00.0,310000,Essex 
7109,3,00:00.0,315000,Essex 
7109,3,00:00.0,330000,Essex 
7109,4,00:00.0,319900,Essex 
7109,3,00:00.0,325000,Essex 
7109,3,00:00.0,337500,Essex 
7109,3,00:00.0,325000,Essex 
7109,3,00:00.0,345000,Essex 
7109,3,00:00.0,297000,Essex 
7109,2,00:00.0,324000,Essex 
7109,4,00:00.0,325000,Essex 
7109,3,00:00.0,340000,Essex 
7109,3,00:00.0,317500,Essex 
7109,3,00:00.0,350000,Essex 
7109,3,00:00.0,340000,Essex 
7109,3,00:00.0,352000,Essex 
7109,3,00:00.0,341000,Essex 
7109,3,00:00.0,350000,Essex 
7109,3,00:00.0,335000,Essex 
7109,3,00:00.0,365000,Essex 
7109,5,00:00.0,350000,Essex 
7109,4,00:00.0,375000,Essex 
7109,3,00:00.0,360000,Essex 
7109,3,00:00.0,365000,Essex 
7109,4,00:00.0,365000,Essex 
7109,4,00:00.0,367000,Essex 
7109,3,00:00.0,355000,Essex 
7109,3,00:00.0,370000,Essex 
7109,4,00:00.0,380000,Essex 
7109,3,00:00.0,370000,Essex 
7109,4,00:00.0,370000,Essex 
7109,3,00:00.0,384900,Essex 
7109,5,00:00.0,388000,Essex 
7109,3,00:00.0,399000,Essex 
7109,4,00:00.0,400000,Essex 
7109,4,00:00.0,445000,Essex 
7109,4,00:00.0,435000,Essex 
7110,4,00:00.0,320000,Essex 
7110,3,00:00.0,340000,Essex 
7205,2,00:00.0,182000,Union
7421,3,00:00.0,240000,Passic
7440,4,00:00.0,155000,Morris
7456,2,00:00.0,290000,Passic
7460,4,00:00.0,429000,Sussex
7461,4,00:00.0,390000,Sussex
7461,3,00:00.0,196000,Sussex
7461,4,00:00.0,295000,Sussex
7461,2,00:00.0,107924,Sussex
7461,4,00:00.0,310000,Sussex
7506,4,00:00.0,460000,Passic
7508,3,00:00.0,170000,Passic
7701,4,10/1/18,760000,Monmoth
7701,4,10/1/18,365000,Monmoth
7701,5,10/9/18,645000,Monmoth
7701,3,10/2/18,395000,Monmoth
7701,4,10/15/18,412500,Monmoth
7701,4,10/24/18,1469000,Monmoth
7701,3,10/26/18,399000,Monmoth
7701,4,10/26/18,710000,Monmoth
7701,5,10/25/18,460000,Monmoth
7701,4,11/8/18,420000,Monmoth
7701,4,11/20/18,750000,Monmoth
7701,4,12/12/18,720000,Monmoth
7701,4,12/12/18,640000,Monmoth
7701,3,12/12/18,370000,Monmoth
7701,3,12/17/18,960000,Monmoth
7701,3,12/28/18,268000,Monmoth
7701,3,4/2/18,480000,Monmoth
7701,4,4/4/18,260000,Monmoth
7701,4,4/10/18,712500,Monmoth
7701,4,1/12/18,445000,Monmoth
7701,4,1/19/18,243600,Monmoth
7701,3,2/2/18,343500,Monmoth
7701,5,2/9/18,710000,Monmoth
7701,3,3/2/18,299000,Monmoth
7701,3,3/6/18,375000,Monmoth
7701,5,3/15/18,375000,Monmoth
7701,3,3/12/18,344900,Monmoth
7701,4,3/22/18,455000,Monmoth
7701,3,3/23/18,424500,Monmoth
7701,3,3/27/18,340000,Monmoth
7701,4,3/26/18,260000,Monmoth
7701,4,3/29/18,637500,Monmoth
7701,4,4/2/18,300000,Monmoth
7701,4,4/20/18,655000,Monmoth
7701,4,4/27/18,675000,Monmoth
7701,3,5/11/18,414000,Monmoth
7701,4,5/18/18,655000,Monmoth
7701,3,6/13/18,350000,Monmoth
7701,4,6/15/18,690000,Monmoth
7701,2,6/15/18,342000,Monmoth
7701,4,6/7/18,315000,Monmoth
7701,4,6/24/18,447000,Monmoth
7701,4,6/25/18,310000,Monmoth
7701,3,6/28/18,434000,Monmoth
7701,6,7/3/18,779900,Monmoth
7701,5,7/6/18,690000,Monmoth
7701,3,7/6/18,520000,Monmoth
7701,4,7/11/18,615000,Monmoth
7701,3,7/16/18,415000,Monmoth
7701,4,7/27/18,447000,Monmoth
7701,4,7/30/18,575000,Monmoth
7701,4,7/23/18,602000,Monmoth
7701,4,7/31/18,405000,Monmoth
7701,4,7/31/18,595000,Monmoth
7701,4,8/2/18,419000,Monmoth
7701,4,8/16/18,370000,Monmoth
7701,4,8/17/18,500000,Monmoth
7701,4,8/24/18,580000,Monmoth
7701,3,8/24/18,540000,Monmoth
7701,4,8/20/18,610000,Monmoth
7701,4,8/27/18,419000,Monmoth
7701,2,8/27/18,370000,Monmoth
7701,4,9/4/18,525000,Monmoth
7701,5,8/31/18,370000,Monmoth
7701,3,9/13/18,351500,Monmoth
7701,3,9/10/18,365000,Monmoth
7701,3,9/26/18,565000,Monmoth
7701,3,9/3/18,599900,Monmoth
7701,2,10/11/18,140000,Monmoth
7701,2,10/17/18,316000,Monmoth
7701,2,10/19/18,390000,Monmoth
7701,2,10/24/18,160000,Monmoth
7701,3,10/26/18,200000,Monmoth
7701,3,11/2/18,285000,Monmoth
7701,3,11/30/18,425000,Monmoth
7701,3,12/3/18,204000,Monmoth
7701,5,11/30/18,596000,Monmoth
7701,4,12/13/18,694000,Monmoth
7701,4,12/14/18,195000,Monmoth
7701,4,12/19/18,710000,Monmoth
7701,5,12/21/18,610000,Monmoth
7701,4,12/20/18,465000,Monmoth
7701,4,12/26/18,190000,Monmoth
7701,3,12/21/18,197500,Monmoth
7701,3,12/28/18,280000,Monmoth
7701,4,9/21/18,585000,Monmoth
7701,4,1/9/18,745000,Monmoth
7701,4,8/28/18,525000,Monmoth
7701,3,1/5/18,190000,Monmoth
7701,4,1/19/18,410000,Monmoth
7701,3,1/19/18,255000,Monmoth
7701,3,1/11/18,350000,Monmoth
7701,3,1/25/18,393000,Monmoth
7701,4,1/26/18,530000,Monmoth
7701,4,1/26/18,228500,Monmoth
7701,4,1/31/18,655000,Monmoth
7701,3,2/2/18,324700,Monmoth
7701,3,2/8/18,470000,Monmoth
7701,4,2/14/18,515000,Monmoth
7701,3,2/15/18,450000,Monmoth
7701,2,2/16/18,178500,Monmoth
7701,3,3/5/18,210000,Monmoth
7701,3,3/2/18,322500,Monmoth
7701,2,3/6/18,160000,Monmoth
7701,3,3/14/18,221839,Monmoth
7701,3,3/15/18,560000,Monmoth
7701,4,3/16/18,285000,Monmoth
7701,3,3/23/18,520000,Monmoth
7701,2,3/29/18,422500,Monmoth
7701,3,3/29/18,469000,Monmoth
7701,3,4/3/18,659900,Monmoth
7701,3,3/23/18,400000,Monmoth
7701,3,4/11/18,540000,Monmoth
7701,5,4/12/18,1180000,Monmoth
7701,4,4/13/18,670000,Monmoth
7701,3,4/13/18,387500,Monmoth
7701,3,4/13/18,189000,Monmoth
7701,5,4/16/18,638000,Monmoth
7701,3,4/19/18,525000,Monmoth
7701,3,4/26/18,473000,Monmoth
7701,4,5/4/18,285000,Monmoth
7701,3,5/4/18,243000,Monmoth
7701,3,5/4/18,222000,Monmoth
7701,3,5/7/18,335000,Monmoth
7701,4,5/18/18,426000,Monmoth
7701,4,5/17/18,560000,Monmoth
7701,3,5/23/18,290000,Monmoth
7701,3,5/30/18,535000,Monmoth
7701,3,5/31/18,710000,Monmoth
7701,4,6/4/18,510000,Monmoth
7701,3,6/1/18,220500,Monmoth
7701,2,5/18/18,420000,Monmoth
7701,3,6/7/18,490000,Monmoth
7701,3,6/12/18,519000,Monmoth
7701,2,6/12/18,382000,Monmoth
7701,3,6/11/18,141750,Monmoth
7701,5,6/15/18,990000,Monmoth
7701,3,6/15/18,585000,Monmoth
7701,3,6/15/18,450000,Monmoth
7701,9,6/19/18,235000,Monmoth
7701,3,6/25/18,442000,Monmoth
7701,3,6/26/18,495000,Monmoth
